optID,time,tradeDate,inventory(k) ,contractType,dayToExpire,iv,strikePrice,delta,gamma,rho,theta,vega,pre_settlePrice,settlePrice_chg,spotPrice,theoryMargin,theoryPrice,settlePrice
10001029,3,2018/4/18,4.104,0,70,25.6,2.847,0,0,0,0,0,0.0485,7.4,2.643,-0.0521,0,0.0521
10001029,4,2018/4/19,4.251,0,69,24.1,2.847,0,0,0,0,0,0.0512,8.2,2.676,-0.0554,0,0.0554
10001029,5,2018/4/20,4.198,0,68,23.7,2.847,0,0,0,0,0,0.0561,-25.7,2.637,-0.0417,0,0.0417
10001029,6,2018/4/24,4.561,0,64,23.2,2.847,0.3664,1.4232,0.0016,-9.00E-04,0.0043,0.044,42.7,2.722,2.00E-04,0.063,0.0628
10001029,7,2018/4/28,4.136,0,60,25.1,2.847,0.2206,1.3375,9.00E-04,-6.00E-04,0.0032,0.0414,1.2,2.642,-0.0149,0.027,0.0419
10001029,8,2018/4/29,4.136,0,59,25.4,2.847,0.2181,1.3399,9.00E-04,-6.00E-04,0.0031,0.0414,1.2,2.642,-0.0155,0.0264,0.0419
10001029,9,2018/5/3,4.141,0,55,25.9,2.847,0.1955,1.449,8.00E-04,-5.00E-04,0.0028,0.0417,4.6,2.654,-0.0236,0.02,0.0436
10001029,10,2018/5/4,4.132,0,54,26.7,2.847,0.1664,1.3246,6.00E-04,-5.00E-04,0.0025,0.0436,-7.8,2.634,-0.0241,0.0161,0.0402
10001029,11,2018/5/7,4.038,0,51,25.8,2.847,0.2117,1.583,8.00E-04,-6.00E-04,0.0029,0.0388,16.5,2.674,-0.0239,0.0213,0.0452
10001029,12,2018/5/8,4.267,0,50,23.9,2.847,0.2759,1.8279,0.001,-7.00E-04,0.0034,0.0452,10.8,2.714,-0.0201,0.03,0.0501
10001029,13,2018/5/9,4.279,0,49,23.3,2.847,0.2651,1.8322,9.00E-04,-7.00E-04,0.0033,0.0501,-8.6,2.711,-0.0179,0.0279,0.0458
10001029,14,2018/5/10,4.247,0,48,22.1,2.847,0.2847,1.909,0.001,-7.00E-04,0.0034,0.0458,-2.2,2.723,-0.0143,0.0305,0.0448
10001029,15,2018/5/11,4.285,0,47,21.7,2.847,0.2622,1.9099,9.00E-04,-7.00E-04,0.0032,0.0448,-10,2.716,-0.014,0.0263,0.0403
10001029,16,2018/5/14,4.518,0,45,19.2,2.847,0.3135,2.1139,0.001,-8.00E-04,0.0034,0.0403,-3,2.745,-0.0063,0.0328,0.0391
10001029,17,2018/5/21,5.185,0,37,17.5,2.847,0.2482,2.2855,7.00E-04,-7.00E-04,0.0028,0.0266,-7.5,2.736,-0.0046,0.02,0.0246
10001029,18,2018/5/22,5.268,0,36,17.5,2.847,0.2011,2.0836,5.00E-04,-6.00E-04,0.0024,0.0246,-23.2,2.717,-0.0041,0.0148,0.0189
10001029,19,2018/5/24,6.044,0,34,18.3,2.847,0.082,1.2211,2.00E-04,-3.00E-04,0.0012,0.0122,-27,2.655,-0.0044,0.0045,0.0089
10001029,20,2018/5/28,9.121,0,30,18.6,2.847,0.0749,1.249,2.00E-04,-3.00E-04,0.0011,0.0082,9.8,2.667,-0.0053,0.0037,0.009
10001029,21,2018/5/29,9.495,0,29,19.4,2.847,0.0524,0.9941,1.00E-04,-2.00E-04,8.00E-04,0.0093,-12.9,2.655,-0.0058,0.0023,0.0081
10001029,22,2018/5/30,8.749,0,28,22.6,2.847,0.0103,0.2806,0,-1.00E-04,2.00E-04,0.008,-21.3,2.601,-0.006,3.00E-04,0.0063
10001029,23,2018/5/31,8.174,0,27,20.3,2.847,0.0347,0.7761,1.00E-04,-2.00E-04,6.00E-04,0.0061,27.9,2.651,-0.0065,0.0013,0.0078
10001029,24,2018/6/1,9.026,0,26,20.1,2.847,0.0221,0.5661,0,-1.00E-04,4.00E-04,0.0078,-20.5,2.643,-0.0054,8.00E-04,0.0062
10001029,25,2018/6/4,8.998,0,26,17.3,2.847,0.063,1.2881,1.00E-04,-2.00E-04,9.00E-04,0.0062,16.1,2.686,-0.0046,0.0026,0.0072
10001029,26,2018/6/5,8.842,0,22,18.6,2.847,0.053,1.2563,1.00E-04,-2.00E-04,7.00E-04,0.0072,9.7,2.696,-0.006,0.0019,0.0079
10001029,27,2018/6/6,9.27,0,21,19,2.847,0.0322,0.8952,0,-1.00E-04,5.00E-04,0.0079,-15.2,2.686,-0.0057,0.001,0.0067
10001029,28,2018/6/7,9.623,0,20,17.6,2.847,0.0384,1.0409,1.00E-04,-2.00E-04,5.00E-04,0.0067,-25.4,2.694,-0.0038,0.0012,0.005
10001029,29,2018/6/8,9.701,0,19,18.9,2.847,0.0095,0.3305,0,-1.00E-04,2.00E-04,0.005,-44,2.652,-0.0026,2.00E-04,0.0028
10001029,30,2018/6/10,9.466,0,17,20,2.847,0.0064,0.247,0,0,1.00E-04,0.005,-44,2.652,-0.0026,2.00E-04,0.0028
10001029,31,2018/6/11,9.653,0,16,19.5,2.847,0.0087,0.3267,0,-1.00E-04,1.00E-04,0.0028,7.1,2.663,-0.0028,2.00E-04,0.003
10001029,32,2018/6/12,9.214,0,15,18.8,2.847,0.0191,0.6472,0,-1.00E-04,3.00E-04,0.003,10,2.688,-0.0028,5.00E-04,0.0033
10001029,33,2018/6/13,9.687,0,14,19.5,2.847,0.0078,0.3147,0,-1.00E-04,1.00E-04,0.0033,-30.3,2.672,-0.0021,2.00E-04,0.0023
10001029,34,2018/6/14,9.744,0,13,20.3,2.847,0.0079,0.323,0,-1.00E-04,1.00E-04,0.0023,8.7,2.675,-0.0023,2.00E-04,0.0025
10001029,35,2018/6/15,9.281,0,12,20.3,2.847,0.0071,0.3031,0,-1.00E-04,1.00E-04,0.0025,-12,2.678,-0.0021,1.00E-04,0.0022
10001029,36,2018/6/19,9.86,0,8,30.8,2.847,0,0.0034,0,0,0,0.0022,-31.8,2.612,-0.0015,0,0.0015
10001029,37,2018/6/20,8.406,0,7,28.8,2.847,0,0.001,0,0,0,0.0015,-60,2.61,-6.00E-04,0,6.00E-04
10001029,38,2018/6/21,7.326,0,6,31.3,2.847,0,1.00E-04,0,0,0,6.00E-04,-33.3,2.592,-4.00E-04,0,4.00E-04
10001029,39,2018/6/22,6.83,0,5,33.2,2.847,0,0,0,0,0,4.00E-04,-25,2.598,-3.00E-04,0,3.00E-04
10001029,40,2018/6/25,6.81,0,2,58.6,2.847,0,0,0,0,0,3.00E-04,-33.3,2.548,-2.00E-04,0,2.00E-04
10001029,41,2018/6/26,6.572,0,1,89.8,2.847,0,0,0,0,0,2.00E-04,0,2.52,-2.00E-04,0,2.00E-04
10001030,1,2018/4/16,3.691,1,72,25.7,2.651,0,0,0,0,0,0.0829,30.4,2.655,-0.1081,0,0.1081
10001030,2,2018/4/17,3.706,1,71,26,2.651,-0.9558,35.7966,-0.0049,3.00E-04,0.0011,0.1104,10.8,2.626,-0.1178,0.0045,0.1223
10001030,3,2018/4/18,3.399,1,70,25.3,2.651,0,0.0041,0,0,0,0.1223,-9.7,2.643,-0.1104,0,0.1104
10001030,4,2018/4/19,3.27,1,69,24.1,2.651,0,0,0,0,0,0.1104,-18.6,2.676,-0.0899,0,0.0899
10001030,5,2018/4/20,3.546,1,68,24.3,2.651,-0.0162,15.2264,-1.00E-04,0,5.00E-04,0.0887,21,2.637,-0.1073,0,0.1073
10001030,6,2018/4/24,4.391,1,64,23.8,2.651,-0.3472,1.3966,-0.0018,-7.00E-04,0.0042,0.0917,-26.4,2.722,-0.0025,0.065,0.0675
10001030,7,2018/4/28,3.216,1,60,23,2.651,-0.4682,1.7935,-0.0022,-6.00E-04,0.0043,0.09,4.6,2.642,-0.0099,0.0842,0.0941
10001030,8,2018/4/29,3.216,1,59,23.2,2.651,-0.4687,1.8088,-0.0021,-6.00E-04,0.0042,0.09,4.6,2.642,-0.0105,0.0836,0.0941
10001030,9,2018/5/3,3.525,1,55,24.8,2.651,-0.4461,2.074,-0.0019,-5.00E-04,0.0041,0.0927,-0.5,2.654,-0.0255,0.0667,0.0922
10001030,10,2018/5/4,3.558,1,54,24.7,2.651,-0.4886,2.1162,-0.002,-5.00E-04,0.004,0.0922,8.8,2.634,-0.0244,0.0759,0.1003
10001030,11,2018/5/7,3.445,1,51,24.5,2.651,-0.4043,2.118,-0.0016,-6.00E-04,0.0039,0.1015,-22.1,2.674,-0.024,0.0551,0.0791
10001030,12,2018/5/8,4.48,1,50,24.2,2.651,-0.3214,1.9598,-0.0012,-6.00E-04,0.0036,0.0795,-22.3,2.714,-0.0221,0.0397,0.0618
10001030,13,2018/5/9,4.441,1,49,24.2,2.651,-0.325,2.013,-0.0012,-6.00E-04,0.0036,0.0618,0.3,2.711,-0.0226,0.0394,0.062
10001030,14,2018/5/10,4.698,1,48,21.6,2.651,-0.3002,1.9568,-0.0011,-6.00E-04,0.0034,0.0608,-21.7,2.723,-0.0125,0.0351,0.0476
10001030,15,2018/5/11,4.765,1,47,21,2.651,-0.3088,2.0651,-0.0011,-5.00E-04,0.0034,0.0476,-1.3,2.716,-0.0121,0.0349,0.047
10001030,16,2018/5/14,4.857,1,45,19.9,2.651,-0.2477,1.8857,-9.00E-04,-5.00E-04,0.003,0.047,-28.9,2.745,-0.0079,0.0255,0.0334
10001030,17,2018/5/21,5.354,1,37,17.3,2.651,-0.2331,2.2085,-7.00E-04,-5.00E-04,0.0027,0.0261,-11.5,2.736,-0.0038,0.0193,0.0231
10001030,18,2018/5/22,5.688,1,36,16.6,2.651,-0.2743,2.4718,-8.00E-04,-5.00E-04,0.0028,0.0231,10.8,2.717,-0.0023,0.0233,0.0256
10001030,19,2018/5/24,7.976,1,34,16.4,2.651,-0.4461,3.1884,-0.0011,-6.00E-04,0.0032,0.043,7.7,2.655,-0.0036,0.0427,0.0463
10001030,20,2018/5/28,9.627,1,30,16.4,2.651,-0.405,3.4249,-9.00E-04,-6.00E-04,0.003,0.0467,-18,2.667,-0.0046,0.0337,0.0383
10001030,21,2018/5/29,8.777,1,29,17.1,2.651,-0.446,3.668,-0.001,-6.00E-04,0.003,0.0391,14.8,2.655,-0.0079,0.037,0.0449
10001030,22,2018/5/30,8.928,1,28,20.5,2.651,-0.6585,3.7737,-0.0014,-4.00E-04,0.0026,0.0449,84.9,2.601,-0.0194,0.0636,0.083
10001030,23,2018/5/31,8.75,1,27,19.7,2.651,-0.461,4.0194,-9.00E-04,-6.00E-04,0.0029,0.0827,-36.4,2.651,-0.017,0.0356,0.0526
10001030,24,2018/6/1,9.154,1,26,19.8,2.651,-0.4949,4.2841,-0.001,-6.00E-04,0.0028,0.0526,6.3,2.643,-0.0185,0.0374,0.0559
10001030,25,2018/6/4,10.538,1,26,19,2.651,-0.3212,3.7286,-6.00E-04,-6.00E-04,0.0026,0.0559,-37.4,2.686,-0.0145,0.0205,0.035
10001030,26,2018/6/5,11.386,1,22,18.9,2.651,-0.268,3.8283,-4.00E-04,-6.00E-04,0.0022,0.035,-20.6,2.696,-0.0135,0.0143,0.0278
10001030,27,2018/6/6,10.966,1,21,18.9,2.651,-0.2983,4.3064,-5.00E-04,-6.00E-04,0.0022,0.0278,9.4,2.686,-0.0149,0.0155,0.0304
10001030,28,2018/6/7,9.858,1,20,18.9,2.651,-0.2644,4.0851,-4.00E-04,-6.00E-04,0.0021,0.0304,-12.2,2.694,-0.0136,0.0131,0.0267
10001030,29,2018/6/8,10.358,1,19,19.1,2.651,-0.4606,5.126,-7.00E-04,-7.00E-04,0.0024,0.0267,60.3,2.652,-0.0151,0.0277,0.0428
10001030,30,2018/6/10,9.036,1,17,19.9,2.651,-0.4622,5.4212,-6.00E-04,-7.00E-04,0.0023,0.0267,58.8,2.652,-0.0161,0.0263,0.0424
10001030,31,2018/6/11,9.595,1,16,20.5,2.651,-0.4036,5.3427,-5.00E-04,-8.00E-04,0.0022,0.0435,-13.3,2.663,-0.0164,0.0213,0.0377
10001030,32,2018/6/12,11.148,1,15,20.3,2.651,-0.2767,4.6527,-3.00E-04,-7.00E-04,0.0018,0.039,-33.1,2.688,-0.0137,0.0124,0.0261
10001030,33,2018/6/13,9.589,1,14,20.6,2.651,-0.3509,5.4497,-4.00E-04,-8.00E-04,0.0019,0.0261,20.3,2.672,-0.0151,0.0163,0.0314
10001030,34,2018/6/14,10.742,1,13,20.6,2.651,-0.3342,5.4208,-3.00E-04,-8.00E-04,0.0018,0.0314,-8.3,2.675,-0.0138,0.015,0.0288
10001030,35,2018/6/15,10.36,1,12,20.8,2.651,-0.3144,5.4553,-3.00E-04,-9.00E-04,0.0017,0.0288,-7.6,2.678,-0.0132,0.0134,0.0266
10001030,36,2018/6/19,7.855,1,8,27.5,2.651,-0.7356,5.7554,-4.00E-04,-9.00E-04,0.0013,0.0266,138.7,2.612,-0.0178,0.0457,0.0635
10001030,37,2018/6/20,6.855,1,7,23.6,2.651,-0.7636,5.8032,-4.00E-04,-9.00E-04,0.0011,0.0648,-11.7,2.61,-0.0109,0.0463,0.0572
10001030,38,2018/6/21,5.547,1,6,20.9,2.651,-0.8668,4.2586,-4.00E-04,-7.00E-04,7.00E-04,0.0572,14.5,2.592,-0.0049,0.0606,0.0655
10001030,39,2018/6/22,4.007,1,5,20.1,2.651,-0.8617,4.7435,-3.00E-04,-8.00E-04,7.00E-04,0.066,-11.4,2.598,-0.0037,0.0548,0.0585
10001030,40,2018/6/25,4.447,1,2,0,2.651,-0.9996,0.0468,-1.00E-04,3.00E-04,0,0.0585,73.3,2.548,0.001,0.1024,0.1014
10001030,41,2018/6/26,1.537,1,1,52.7,2.651,-1,0,-1.00E-04,3.00E-04,0,0.1045,25.9,2.52,-9.00E-04,0.1307,0.1316
10001031,1,2018/4/16,2.886,1,72,25.9,2.7,-1,0,-0.0053,3.00E-04,0,0.1017,32.4,2.655,-0.1109,0.0238,0.1347
10001031,2,2018/4/17,3.043,1,71,25.8,2.7,-1,0,-0.0052,3.00E-04,0,0.135,10.3,2.626,-0.0958,0.0531,0.1489
10001031,3,2018/4/18,2.997,1,70,24.9,2.7,-1,0,-0.0051,3.00E-04,0,0.1491,-9.5,2.643,-0.0986,0.0364,0.135
10001031,4,2018/4/19,2.951,1,69,23.7,2.7,-0.9119,59.1201,-0.0046,3.00E-04,0.0019,0.1351,-17,2.676,-0.1083,0.0038,0.1121
10001031,5,2018/4/20,2.958,1,68,24.7,2.7,-1,0,-0.005,3.00E-04,0,0.1115,21.6,2.637,-0.0926,0.043,0.1356
10001031,6,2018/4/24,3.384,1,64,23.7,2.7,-0.4191,1.4775,-0.0021,-7.00E-04,0.0045,0.1168,-25,2.722,-0.0021,0.0855,0.0876
10001031,7,2018/4/28,2.747,1,60,23.1,2.7,-0.5551,1.782,-0.0026,-6.00E-04,0.0042,0.1151,5,2.642,-0.0102,0.1107,0.1209
10001031,8,2018/4/29,2.747,1,59,23.3,2.7,-0.5563,1.7963,-0.0026,-6.00E-04,0.0042,0.1151,5,2.642,-0.0108,0.1101,0.1209
10001031,9,2018/5/3,2.706,1,55,24.4,2.7,-0.5475,2.0783,-0.0023,-5.00E-04,0.0041,0.1195,-2.9,2.654,-0.0237,0.0923,0.116
10001031,10,2018/5/4,2.85,1,54,24.6,2.7,-0.59,2.063,-0.0025,-5.00E-04,0.0039,0.1152,10.6,2.634,-0.0239,0.1035,0.1274
10001031,11,2018/5/7,2.713,1,51,24.3,2.7,-0.5102,2.1803,-0.002,-6.00E-04,0.004,0.1273,-19.5,2.674,-0.0238,0.0787,0.1025
10001031,12,2018/5/8,2.545,1,50,24.2,2.7,-0.4239,2.1424,-0.0017,-6.00E-04,0.0039,0.1023,-19.3,2.714,-0.0235,0.0591,0.0826
10001031,13,2018/5/9,2.571,1,49,23.7,2.7,-0.4301,2.197,-0.0016,-6.00E-04,0.0039,0.0833,-2.4,2.711,-0.0223,0.059,0.0813
10001031,14,2018/5/10,2.505,1,48,21.4,2.7,-0.4039,2.1791,-0.0015,-6.00E-04,0.0038,0.08,-16.9,2.723,-0.0131,0.0534,0.0665
10001031,15,2018/5/11,2.587,1,47,20.7,2.7,-0.4178,2.2892,-0.0015,-6.00E-04,0.0038,0.0677,-2.7,2.716,-0.0121,0.0538,0.0659
10001031,16,2018/5/14,2.93,1,45,19.5,2.7,-0.3513,2.2116,-0.0012,-6.00E-04,0.0036,0.067,-26.9,2.745,-0.0079,0.0411,0.049
10001031,17,2018/5/21,6.367,1,37,16.8,2.7,-0.3568,2.6927,-0.001,-6.00E-04,0.0032,0.0411,-8.5,2.736,-0.0031,0.0345,0.0376
10001031,18,2018/5/22,7.76,1,36,16.4,2.7,-0.4087,2.8813,-0.0011,-6.00E-04,0.0033,0.0375,13.9,2.717,-0.0019,0.0408,0.0427
10001031,19,2018/5/24,7.796,1,34,16.4,2.7,-0.6013,3.1135,-0.0016,-5.00E-04,0.0031,0.0666,9.2,2.655,-0.0035,0.0692,0.0727
10001031,20,2018/5/28,10.65,1,30,16,2.7,-0.5758,3.4616,-0.0013,-6.00E-04,0.003,0.0722,-14,2.667,-0.0037,0.0584,0.0621
10001031,21,2018/5/29,8.668,1,29,17.2,2.7,-0.6238,3.5222,-0.0014,-5.00E-04,0.0028,0.0621,16.1,2.655,-0.0082,0.0639,0.0721
10001031,22,2018/5/30,9.437,1,28,20.5,2.7,-0.8155,2.7402,-0.0017,-2.00E-04,0.0019,0.0716,61.9,2.601,-0.0155,0.1004,0.1159
10001031,23,2018/5/31,8.434,1,27,19,2.7,-0.653,3.7379,-0.0013,-5.00E-04,0.0027,0.1155,-32.5,2.651,-0.0145,0.0635,0.078
10001031,24,2018/6/1,8.91,1,26,19.7,2.7,-0.694,3.7674,-0.0014,-4.00E-04,0.0025,0.0794,5.9,2.643,-0.0169,0.0672,0.0841
10001031,25,2018/6/4,9.294,1,26,18,2.7,-0.5191,4.1482,-0.001,-6.00E-04,0.0029,0.0828,-33.8,2.686,-0.0132,0.0416,0.0548
10001031,26,2018/6/5,9.842,1,22,18.1,2.7,-0.482,4.6317,-8.00E-04,-6.00E-04,0.0026,0.0552,-15.6,2.696,-0.0135,0.0331,0.0466
10001031,27,2018/6/6,10.19,1,21,18.6,2.7,-0.5325,4.9372,-8.00E-04,-6.00E-04,0.0026,0.0482,7.7,2.686,-0.0157,0.0362,0.0519
10001031,28,2018/6/7,10.903,1,20,18.3,2.7,-0.4945,4.9808,-7.00E-04,-6.00E-04,0.0025,0.0517,-10.6,2.694,-0.0142,0.032,0.0462
10001031,29,2018/6/8,10.157,1,19,18.4,2.7,-0.7014,4.4801,-0.001,-5.00E-04,0.0021,0.046,50.4,2.652,-0.0124,0.0568,0.0692
10001031,30,2018/6/10,9.102,1,17,19.5,2.7,-0.715,4.6341,-9.00E-04,-5.00E-04,0.0019,0.046,51.5,2.652,-0.0139,0.0558,0.0697
10001031,31,2018/6/11,8.722,1,16,19.7,2.7,-0.666,5.0203,-8.00E-04,-6.00E-04,0.002,0.0696,-10.8,2.663,-0.0141,0.048,0.0621
10001031,32,2018/6/12,10.715,1,15,18.8,2.7,-0.5365,5.5231,-6.00E-04,-8.00E-04,0.0022,0.062,-27.7,2.688,-0.0121,0.0327,0.0448
10001031,33,2018/6/13,9.81,1,14,19.9,2.7,-0.6317,5.5416,-7.00E-04,-7.00E-04,0.002,0.0449,22,2.672,-0.014,0.0408,0.0548
10001031,34,2018/6/14,10.474,1,13,19.8,2.7,-0.6184,5.678,-6.00E-04,-8.00E-04,0.0019,0.0531,-3.2,2.675,-0.0126,0.0388,0.0514
10001031,35,2018/6/15,10.833,1,12,19.5,2.7,-0.6066,5.9111,-5.00E-04,-9.00E-04,0.0019,0.0512,-6.6,2.678,-0.0115,0.0363,0.0478
10001031,36,2018/6/19,8.639,1,8,29.7,2.7,-0.9294,2.3773,-6.00E-04,-2.00E-04,5.00E-04,0.048,111,2.612,-0.0139,0.0874,0.1013
10001031,37,2018/6/20,7.562,1,7,23.3,2.7,-0.9471,2.0298,-5.00E-04,-1.00E-04,4.00E-04,0.1001,-5.4,2.61,-0.0056,0.0891,0.0947
10001031,38,2018/6/21,6.462,1,6,20,2.7,-0.9799,0.9635,-4.00E-04,1.00E-04,2.00E-04,0.094,14.8,2.592,-0.0013,0.1066,0.1079
10001031,39,2018/6/22,5.58,1,5,24.2,2.7,-0.9826,0.9238,-4.00E-04,1.00E-04,1.00E-04,0.1111,-6.8,2.598,-0.0028,0.1008,0.1036
10001031,40,2018/6/25,5.462,1,2,0,2.7,-1,1.00E-04,-1.00E-04,3.00E-04,0,0.1037,45.7,2.548,3.00E-04,0.1514,0.1511
10001031,41,2018/6/26,2.91,1,1,62.5,2.7,-1,0,-1.00E-04,3.00E-04,0,0.1562,15.2,2.52,-3.00E-04,0.1797,0.18
10001032,1,2018/4/16,2.135,1,72,26.4,2.749,-1,0,-0.0054,3.00E-04,0,0.127,29.9,2.655,-0.0926,0.0724,0.165
10001032,2,2018/4/17,2.119,1,71,26,2.749,-1,0,-0.0053,3.00E-04,0,0.1643,9.5,2.626,-0.0782,0.1017,0.1799
10001032,3,2018/4/18,2.279,1,70,25.7,2.749,-1,0,-0.0052,3.00E-04,0,0.1809,-7.2,2.643,-0.0829,0.085,0.1679
10001032,4,2018/4/19,2.119,1,69,24.7,2.749,-1,0,-0.0052,3.00E-04,0,0.1679,-14.5,2.676,-0.0912,0.0523,0.1435
10001032,5,2018/4/20,2.253,1,68,25.1,2.749,-1,0,-0.0051,3.00E-04,0,0.1408,18.9,2.637,-0.0758,0.0916,0.1674
10001032,6,2018/4/24,2.436,1,64,23.7,2.749,-0.4924,1.5084,-0.0025,-7.00E-04,0.0045,0.1459,-23.3,2.722,-0.0024,0.1095,0.1119
10001032,7,2018/4/28,2.072,1,60,22.7,2.749,-0.6379,1.6907,-0.003,-5.00E-04,0.004,0.1449,3.2,2.642,-0.0082,0.1413,0.1495
10001032,8,2018/4/29,2.072,1,59,22.9,2.749,-0.6397,1.7019,-0.003,-5.00E-04,0.004,0.1449,3.2,2.642,-0.0087,0.1408,0.1495
10001032,9,2018/5/3,2.135,1,55,24.1,2.749,-0.6443,1.9548,-0.0028,-4.00E-04,0.0038,0.1478,-2.1,2.654,-0.0221,0.1226,0.1447
10001032,10,2018/5/4,2.16,1,54,24.6,2.749,-0.684,1.8877,-0.0029,-4.00E-04,0.0036,0.1462,8.2,2.634,-0.0223,0.1359,0.1582
10001032,11,2018/5/7,2.114,1,51,24.6,2.749,-0.6135,2.0921,-0.0024,-5.00E-04,0.0038,0.1588,-17,2.674,-0.0244,0.1074,0.1318
10001032,12,2018/5/8,1.735,1,50,24.2,2.749,-0.53,2.176,-0.0021,-6.00E-04,0.004,0.1315,-18.1,2.714,-0.0241,0.0836,0.1077
10001032,13,2018/5/9,1.774,1,49,24.4,2.749,-0.5385,2.2209,-0.0021,-6.00E-04,0.0039,0.1077,1.5,2.711,-0.0254,0.0839,0.1093
10001032,14,2018/5/10,2.228,1,48,21.4,2.749,-0.5129,2.2433,-0.0019,-6.00E-04,0.0039,0.1057,-14.7,2.723,-0.0132,0.077,0.0902
10001032,15,2018/5/11,2.452,1,47,20.8,2.749,-0.5314,2.3318,-0.002,-6.00E-04,0.0039,0.0902,0.6,2.716,-0.0126,0.0781,0.0907
10001032,16,2018/5/14,3.068,1,45,19.2,2.749,-0.4652,2.3697,-0.0017,-6.00E-04,0.0038,0.0907,-23.8,2.745,-0.007,0.0621,0.0691
10001032,17,2018/5/21,4.09,1,37,16.4,2.749,-0.4953,2.8801,-0.0014,-6.00E-04,0.0035,0.063,-7.9,2.736,-0.0018,0.0562,0.058
10001032,18,2018/5/22,5.431,1,36,16.2,2.749,-0.5524,2.9336,-0.0015,-6.00E-04,0.0034,0.058,14.7,2.717,-0.0013,0.0652,0.0665
10001032,19,2018/5/24,5.594,1,34,16.3,2.749,-0.7395,2.6187,-0.0019,-4.00E-04,0.0026,0.0971,8.5,2.655,-0.0026,0.1028,0.1054
10001032,20,2018/5/28,5.962,1,30,15.9,2.749,-0.7307,2.9179,-0.0017,-4.00E-04,0.0025,0.1067,-11.9,2.667,-0.0028,0.0912,0.094
10001032,21,2018/5/29,5.248,1,29,17.3,2.749,-0.7759,2.7763,-0.0017,-3.00E-04,0.0022,0.094,12.4,2.655,-0.0068,0.0989,0.1057
10001032,22,2018/5/30,5.368,1,28,20,2.749,-0.9161,1.5845,-0.0019,0,0.0011,0.1057,44.9,2.601,-0.0099,0.1433,0.1532
10001032,23,2018/5/31,4.791,1,27,20,2.749,-0.8095,2.7513,-0.0017,-3.00E-04,0.002,0.1548,-26.4,2.651,-0.0139,0.1001,0.114
10001032,24,2018/6/1,4.581,1,26,19.8,2.749,-0.8456,2.5528,-0.0017,-2.00E-04,0.0017,0.114,4.2,2.643,-0.0132,0.1056,0.1188
10001032,25,2018/6/4,3.847,1,26,18.5,2.749,-0.7091,3.5687,-0.0014,-4.00E-04,0.0025,0.1188,-28.1,2.686,-0.013,0.0724,0.0854
10001032,26,2018/6/5,3.707,1,22,18,2.749,-0.6979,4.0533,-0.0012,-5.00E-04,0.0023,0.0854,-12.6,2.696,-0.012,0.0626,0.0746
10001032,27,2018/6/6,3.733,1,21,18.1,2.749,-0.7522,3.9272,-0.0012,-4.00E-04,0.002,0.0746,8.6,2.686,-0.0126,0.0684,0.081
10001032,28,2018/6/7,3.891,1,20,17.9,2.749,-0.7228,4.1825,-0.0011,-5.00E-04,0.0021,0.0807,-8.2,2.694,-0.0116,0.0625,0.0741
10001032,29,2018/6/8,4.456,1,19,18.4,2.749,-0.8737,2.6768,-0.0013,-2.00E-04,0.0013,0.0741,41.3,2.652,-0.0086,0.0961,0.1047
10001032,30,2018/6/10,3.782,1,17,20.4,2.749,-0.8886,2.5899,-0.0011,-1.00E-04,0.0011,0.0741,44.3,2.652,-0.0111,0.0958,0.1069
10001032,31,2018/6/11,3.57,1,16,20.5,2.749,-0.8621,3.0396,-0.001,-2.00E-04,0.0012,0.1069,-8.3,2.663,-0.0118,0.0862,0.098
10001032,32,2018/6/12,3.774,1,15,18.4,2.749,-0.7775,4.1432,-9.00E-04,-5.00E-04,0.0016,0.0977,-23.5,2.688,-0.0091,0.0656,0.0747
10001032,33,2018/6/13,4.221,1,14,19.7,2.749,-0.8515,3.4045,-9.00E-04,-3.00E-04,0.0012,0.0747,17.4,2.672,-0.0098,0.0779,0.0877
10001032,34,2018/6/14,4.426,1,13,19.2,2.749,-0.8456,3.5395,-8.00E-04,-4.00E-04,0.0012,0.0877,-4.6,2.675,-0.0083,0.0754,0.0837
10001032,35,2018/6/15,4.732,1,12,19.8,2.749,-0.8439,3.679,-8.00E-04,-4.00E-04,0.0012,0.0837,-2.6,2.678,-0.0089,0.0726,0.0815
10001032,36,2018/6/19,4.152,1,8,32.3,2.749,-0.9892,0.5008,-6.00E-04,2.00E-04,1.00E-04,0.0815,77.1,2.612,-0.0095,0.1348,0.1443
10001032,37,2018/6/20,3.128,1,7,26.4,2.749,-0.9938,0.3291,-5.00E-04,2.00E-04,1.00E-04,0.1443,-2.6,2.61,-0.0035,0.137,0.1405
10001032,38,2018/6/21,2.785,1,6,31.3,2.749,-0.9985,0.0948,-5.00E-04,3.00E-04,0,0.1405,13.9,2.592,-0.0048,0.1552,0.16
10001032,39,2018/6/22,2.173,1,5,32.7,2.749,-0.9991,0.067,-4.00E-04,3.00E-04,0,0.1601,-4.6,2.598,-0.0033,0.1495,0.1528
10001032,40,2018/6/25,1.405,1,2,0,2.749,-1,0,-2.00E-04,3.00E-04,0,0.1525,30.7,2.548,0.0011,0.2004,0.1993
10001032,41,2018/6/26,1.015,1,1,99.6,2.749,-1,0,-1.00E-04,3.00E-04,0,0.2014,14.9,2.52,-0.0027,0.2287,0.2314
